ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Duration of Case (days),Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
3272,391,6/14/2022 12:45,Employment,Job Search/Placement,Organization 138,9.85,Jefferson County,,40228,Undisclosed,58
3283,719,5/27/2022 16:52,Employment,Job Search/Placement,Organization 138,,Jefferson County,,40203,Undisclosed,25
3339,106,6/16/2022 18:22,Employment,Job Search/Placement,Organization 138,,,,40272,Undisclosed,39
3350,116,6/21/2022 17:37,Employment,Job Search/Placement,Organization 138,,Jefferson County,,40299,Undisclosed,20
3352,1055,6/1/2022 19:34,Education,Educational Support Services,Organization 138,27.91,,,,Undisclosed,51
3363,470,6/23/2022 17:14,Employment,Job Training,Organization 138,,Jefferson County,,40258,Undisclosed,29
3368,564,6/21/2022 16:02,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 138,0,Jefferson County,,40216,Undisclosed,57
3373,701,6/9/2022 15:28,Employment,Job Search/Placement,Organization 138,11.95,Jefferson County,,40258,Undisclosed,54
3377,445,6/22/2022 14:30,Employment,Job Training,Organization 138,3.82,,,40241,Undisclosed,23
3385,143,6/29/2022 19:39,Employment,Job Training,Organization 138,,Jefferson County,,40211,Undisclosed,28
3394,778,6/9/2022 17:03,Employment,Job Search/Placement,Organization 138,,Jefferson County,,40203,Undisclosed,62
3395,258,6/28/2022 16:47,Entrepreneurship,,Organization 138,,Jefferson County,,40220,Undisclosed,52
3398,727,6/14/2022 16:51,Employment,Job Search/Placement,Organization 138,14.81,Jefferson County,,40211,Undisclosed,24
3423,302,6/17/2022 16:34,Employment,Career Skills Development,Organization 138,9.7,Jefferson County,,40216,Undisclosed,42
3463,807,5/9/2022 19:58,Employment,Career Skills Development,Organization 138,,,,,Undisclosed,17
3471,778,6/3/2022 15:51,Employment,Job Search/Placement,Organization 138,,Jefferson County,,40203,Undisclosed,62
3483,1105,6/1/2022 14:14,Employment,Job Training,Organization 138,5.08,,,,Undisclosed,55
3484,364,6/27/2022 15:05,Education,Degrees/Certifications,Organization 138,,Jefferson County,,40210,Undisclosed,39
3490,1053,5/27/2022 19:58,Employment,Job Training,Organization 138,4.78,,,40272,Undisclosed,26
3496,670,5/11/2022 18:59,Employment,Job Training,Organization 138,,Jefferson County,,40118,Undisclosed,22
3500,701,6/9/2022 15:29,Employment,Job Search/Placement,Organization 138,,Jefferson County,,40258,Undisclosed,54
3515,977,6/6/2022 20:01,Employment,Job Training,Organization 138,,Fayette County,,40502,Undisclosed,37
3527,108,6/27/2022 17:14,Employment,Career Skills Development,Organization 138,,Jefferson County,,40204,Undisclosed,20
3530,719,6/1/2022 18:41,Employment,Job Search/Placement,Organization 138,11.98,Jefferson County,,40203,Undisclosed,25
3590,351,6/14/2022 17:57,Employment,Job Search/Placement,Organization 138,,Jefferson County,,40216,Undisclosed,58
3616,319,6/27/2022 20:27,Employment,Job Search/Placement,Organization 138,,,,,,
3619,777,6/13/2022 16:24,Employment,Job Search/Placement,Organization 138,,Jefferson County,,40291,Undisclosed,33
3655,451,6/23/2022 19:07,Education,Degrees/Certifications,Organization 138,,Jefferson County,,40210,Undisclosed,17
3706,351,6/14/2022 18:01,Employment,Job Search/Placement,Organization 138,,Jefferson County,,40216,Undisclosed,58
3789,242,5/23/2022 20:33,Employment,Job Search/Placement,Organization 138,12.96,Jefferson County,,40216,Undisclosed,27
3926,697,5/26/2022 17:01,Food Assistance,Emergency Food,Organization 138,13.07,Jefferson County,,40210,Undisclosed,24
3935,697,5/26/2022 16:56,Employment,Job Search/Placement,Organization 138,6.09,Jefferson County,,40210,Undisclosed,24
3732,1224,5/27/2022 20:03,Employment,Job Training,Organization 138,7.02,,,40272,Undisclosed,44
3961,1226,5/27/2022 15:13,Employment,Job Training,Organization 138,6.07,,,,Undisclosed,58
3869,1236,5/24/2022 14:53,Employment,Job Search/Placement,Organization 138,12.9,,,40229,Undisclosed,67
3806,1251,5/20/2022 14:00,Employment,Job Search/Placement,Organization 138,8.11,Jefferson County,,40299,Undisclosed,28
3956,1253,5/19/2022 18:55,Employment,Job Search/Placement,Organization 138,11.26,Jefferson County,,40214,Undisclosed,60
3874,1260,5/18/2022 19:36,Employment,Job Search/Placement,Organization 138,15.92,Jefferson County,,40211,Undisclosed,19
3851,1293,5/3/2022 20:17,Employment,Job Search/Placement,Organization 138,18.05,Jefferson County,,40242,Undisclosed,64
3971,1313,4/18/2022 13:54,Education,Educational Support Services,Organization 138,52.08,,,47130,Undisclosed,42
3924,1324,3/29/2022 18:14,Employment,Job Search/Placement,Organization 138,89.93,Shelby County,,40065,Undisclosed,19
3894,1331,3/18/2022 17:31,Employment,Job Search/Placement,Organization 138,91.07,Jefferson County,,40214,Undisclosed,30
2152,10,6/16/2022 17:43,Benefits Navigation,ID/Documentation Assistance,Organization 142,,Bullitt County,KY,40165,Female,46
2456,457,5/24/2022 15:05,Transportation,Ride Coordination,Organization 142,,Bullitt County,KY,40047,Undisclosed,69
3246,10,6/16/2022 17:43,Benefits Navigation,ID/Documentation Assistance,Organization 142,,Bullitt County,KY,40165,Female,46
3353,10,6/23/2022 14:42,Housing & Shelter,Emergency Housing,Organization 142,,Bullitt County,KY,40165,Female,46
1834,692,6/15/2022 16:37,Benefits Navigation,Health Insurance/Benefits,Organization 142,,Bullitt County,,40165,Undisclosed,28
3916,1307,4/25/2022 17:19,Legal,Employment Law,Organization 142,36.86,Bullitt County,,40165,Undisclosed,30
3084,532,2/22/2022 15:56,Education,Early Childhood Education,Organization 147,,Jefferson County,KY,40207,Female,36
3492,464,8/27/2021 17:07,Food Assistance,Prepared Meals,Organization 148,,Jefferson County,KY,40220,Male,69
1507,336,6/7/2022 21:16,Housing & Shelter,Permanent Housing,Organization 158,,Shelby County,KY,40065,Female,49
1510,339,6/13/2022 16:18,Food Assistance,Prepared Meals,Organization 158,,Marion County,KY,40033,Female,7
1511,509,3/22/2022 17:09,Employment,Career Skills Development,Organization 158,,Fayette County,KY,40509,Female,59
1512,349,4/27/2022 20:18,Money Management,Financial Counseling,Organization 158,,Jefferson County,KY,40213,Female,61
1518,629,6/17/2022 13:49,Transportation,Transportation Passes/Vouchers,Organization 158,11.17,Jefferson County,KY,40218,Female,78
1519,49,6/30/2022 13:41,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40207,Male,63
1520,312,6/9/2022 18:06,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40203,Male,39
1524,433,6/23/2022 19:42,Benefits Navigation,Benefits Eligibility Screening,Organization 158,,Jefferson County,KY,40204,Male,90
1525,533,6/22/2022 15:12,Food Assistance,Emergency Food,Organization 158,,Whitley County,KY,40771,Female,34
1526,315,6/7/2022 16:53,Benefits Navigation,Health Insurance/Benefits,Organization 158,,Jefferson County,KY,40223,Male,0
1530,162,6/28/2022 12:12,Utilities,Utility Bill Payment Assistance,Organization 158,,Jefferson County,KY,40203,Male,0
1535,295,6/16/2022 19:56,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40223,Female,44
1536,289,6/2/2022 19:57,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40210,Male,62
1542,241,6/24/2022 16:57,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40272,Female,18
1544,339,6/23/2022 15:13,Transportation,Transportation Passes/Vouchers,Organization 158,,Marion County,KY,40033,Female,7
1545,54,6/23/2022 14:55,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40218-5250,Female,26
1547,2,6/30/2022 18:38,Transportation,Ride Coordination,Organization 158,,Bullitt County,KY,40165,Female,78
1548,667,5/24/2022 18:02,Housing & Shelter,Permanent Housing,Organization 158,,Jefferson County,KY,40223,Male,54
1552,838,6/2/2022 14:41,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40258,Male,64
1557,261,6/8/2022 16:21,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40241,Male,40
1560,61,6/20/2022 15:37,Food Assistance,Emergency Food,Organization 158,0.18,Jefferson County,KY,40223,Female,74
1564,693,6/7/2022 13:02,Benefits Navigation,Health Insurance/Benefits,Organization 158,0.02,Bullitt County,KY,40129-0035,Male,54
1565,336,6/7/2022 21:16,Housing & Shelter,Emergency Housing,Organization 158,,Shelby County,KY,40065,Female,49
1566,630,6/15/2022 15:13,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40219,Female,45
1585,649,5/26/2022 18:50,Benefits Navigation,Benefits Eligibility Screening,Organization 158,11.97,Jefferson County,KY,40299,Female,59
1588,1032,5/21/2022 16:32,Substance Use,Harm Reduction,Organization 158,,Jefferson County,KY,40218,Male,29
1591,290,6/15/2022 13:11,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40118,Female,47
1594,44,6/29/2022 20:06,Benefits Navigation,Benefits Eligibility Screening,Organization 158,,Jefferson County,KY,40202,Female,71
1598,288,5/11/2022 18:43,Legal,Housing Law,Organization 158,,Jefferson County,KY,40215,Male,61
1604,872,5/9/2022 19:03,Benefits Navigation,Health Insurance/Benefits,Organization 158,,Jefferson County,KY,40219,Male,85
1606,870,6/1/2022 19:43,Transportation,Ride Coordination,Organization 158,0.22,Jefferson County,KY,40220,Female,66
1608,336,6/9/2022 13:25,Food Assistance,Emergency Food,Organization 158,0,Shelby County,KY,40065,Female,49
1612,1037,4/12/2022 18:07,Housing & Shelter,Permanent Housing,Organization 158,,Jefferson County,KY,40218,Male,61
1613,525,6/22/2022 17:51,Housing & Shelter,Emergency Housing,Organization 158,,Jefferson County,KY,40208,Male,59
1620,19,6/30/2022 17:13,Utilities,Utility Bill Payment Assistance,Organization 158,,Jefferson County,KY,40203,Female,48
1621,415,6/17/2022 13:53,Transportation,Transportation Passes/Vouchers,Organization 158,,Jefferson County,KY,40213,Male,56
1622,639,6/15/2022 13:54,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,0,Jefferson County,KY,40218,Female,61
1623,44,6/29/2022 20:06,Housing & Shelter,Assisted Living,Organization 158,,Jefferson County,KY,40202,Female,71
1624,296,6/6/2022 15:36,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40203,Male,51
1628,316,6/6/2022 16:23,Housing & Shelter,Emergency Housing,Organization 158,,Jefferson County,KY,40223,Female,26
1630,75,5/20/2022 14:46,Benefits Navigation,Immigration Services,Organization 158,,Jefferson County,KY,40202,Male,0
1632,631,6/15/2022 13:28,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40272,Male,74
1634,183,6/24/2022 14:28,Transportation,Ride Coordination,Organization 158,,Jefferson County,KY,40213,Female,77
1636,336,6/7/2022 21:16,Clothing & Household Goods,,Organization 158,0,Shelby County,KY,40065,Female,49
1641,525,6/22/2022 17:51,Housing & Shelter,Permanent Housing,Organization 158,,Jefferson County,KY,40208,Male,59
1642,537,6/22/2022 15:25,Housing & Shelter,Home Expense Assistance/Repairs,Organization 158,,Jefferson County,KY,40214,Male,5
1643,336,6/7/2022 21:16,Housing & Shelter,Housing Applications/Recertification,Organization 158,,Shelby County,KY,40065,Female,49
1644,150,6/23/2022 14:42,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40291,Female,67
1648,79,6/29/2022 18:58,Income Support,Emergency/One-time Financial Assistance,Organization 158,,Jefferson County,KY,40210,Female,42
1649,158,6/29/2022 13:36,Housing & Shelter,Transitional Housing,Organization 158,,Jefferson County,KY,40211,Male,28
1655,295,6/16/2022 19:56,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40223,Female,44
1658,107,6/30/2022 14:02,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40214,Male,9
1660,59,6/20/2022 14:33,Food Assistance,Prepared Meals,Organization 158,1.1,Jefferson County,KY,40218,Male,62
1661,287,5/21/2022 0:53,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,,Jefferson County,KY,40210,Female,11
1663,1,6/30/2022 17:08,Individual & Family Support,Caregiving Services,Organization 158,,,KY,40165,Male,70
1664,336,6/7/2022 21:16,Housing & Shelter,Emergency Housing,Organization 158,,Shelby County,KY,40065,Female,49
1671,629,6/17/2022 13:49,Individual & Family Support,Mentoring,Organization 158,,Jefferson County,KY,40218,Female,78
1684,316,6/6/2022 16:23,Transportation,Transportation Passes/Vouchers,Organization 158,0,Jefferson County,KY,40223,Female,26
1687,828,6/3/2022 14:35,Transportation,Transportation Expense Assistance,Organization 158,,Jefferson County,KY,40229,Female,46
1688,565,6/17/2022 13:34,Individual & Family Support,Caregiving Services,Organization 158,6.11,Jefferson County,KY,40291,Female,81
1689,50,6/16/2022 20:20,Transportation,Ride Coordination,Organization 158,,Jefferson County,KY,40228,Male,29
1693,336,6/7/2022 21:16,Individual & Family Support,Social Service Case Management,Organization 158,,Shelby County,KY,40065,Female,49
1696,549,3/8/2022 19:47,Housing & Shelter,Emergency Housing,Organization 158,,Jefferson County,KY,40210,Male,0
1700,260,6/14/2022 17:41,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,,Jefferson County,KY,40218,Male,56
1711,622,6/6/2022 11:45,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,,Jefferson County,KY,40219-2252,Female,72
1714,828,6/10/2022 16:21,Transportation,Ride Coordination,Organization 158,9.9,Jefferson County,KY,40229,Female,46
1716,828,6/3/2022 14:35,Food Assistance,Prepared Meals,Organization 158,0,Jefferson County,KY,40229,Female,46
1718,937,6/3/2022 19:31,Food Assistance,Prepared Meals,Organization 158,6.82,Jefferson County,KY,40204,Female,85
1721,833,6/6/2022 11:54,Utilities,Utility Bill Payment Assistance,Organization 158,,Jefferson County,KY,40210,Female,65
1727,64,6/30/2022 16:20,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40216,Female,57
1729,39,6/30/2022 17:55,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40223,Female,59
1733,288,5/18/2022 16:32,Housing & Shelter,Permanent Housing,Organization 158,,Jefferson County,KY,40215,Male,61
1738,160,6/27/2022 16:35,Housing & Shelter,Transitional Housing,Organization 158,,Jefferson County,KY,40201,Female,51
1745,542,5/5/2022 16:39,Clothing & Household Goods,,Organization 158,,Spencer County,KY,40071,Female,2
1746,860,6/9/2022 16:57,Benefits Navigation,Benefits Eligibility Screening,Organization 158,,Bullitt County,KY,40047,Female,44
1748,871,6/1/2022 19:06,Food Assistance,Prepared Meals,Organization 158,6.92,Jefferson County,KY,40203,Female,63
1749,263,6/14/2022 21:12,Utilities,Utility Bill Payment Assistance,Organization 158,0,Jefferson County,KY,40211,Male,52
1751,631,6/15/2022 13:28,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40272,Male,74
1753,336,6/7/2022 21:16,Housing & Shelter,Transitional Housing,Organization 158,,Shelby County,KY,40065,Female,49
1754,838,6/2/2022 14:41,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,,Jefferson County,KY,40258,Male,64
1756,1024,5/24/2022 18:50,Employment,Job Search/Placement,Organization 158,,Jefferson County,KY,40272,Male,58
1758,637,6/7/2022 20:59,Food Assistance,Emergency Food,Organization 158,,Hardin County,KY,40175,Male,58
1759,344,6/27/2022 17:24,Housing & Shelter,Permanent Housing,Organization 158,0.01,Jefferson County,KY,40203,Female,42
1761,166,6/18/2022 14:56,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40212,Male,4
1772,525,6/22/2022 17:51,Housing & Shelter,Transitional Housing,Organization 158,,Jefferson County,KY,40208,Male,59
1774,917,6/8/2022 12:20,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40272-2587,Female,83
1775,874,5/9/2022 17:51,Housing & Shelter,Permanent Housing,Organization 158,,Jefferson County,KY,40202,Female,28
1778,158,6/29/2022 13:36,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,,Jefferson County,KY,40211,Male,28
1780,415,6/17/2022 13:53,Transportation,Transportation Passes/Vouchers,Organization 158,,Jefferson County,KY,40213,Male,56
1781,2,6/30/2022 18:38,Transportation,Ride Coordination,Organization 158,,Bullitt County,KY,40165,Female,78
1784,592,6/20/2022 18:38,Individual & Family Support,Caregiving Services,Organization 158,7.12,Jefferson County,KY,40243,Male,68
1789,537,6/22/2022 15:25,Income Support,Emergency/One-time Financial Assistance,Organization 158,,Jefferson County,KY,40214,Male,5
1794,158,6/29/2022 13:36,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40211,Male,28
1798,743,6/7/2022 17:45,Transportation,Ride Coordination,Organization 158,,Jefferson County,KY,40202,Female,82
1800,4,6/8/2022 15:26,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40213,Male,61
1804,413,6/23/2022 19:44,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40272,Female,70
