ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
2939,110,6/15/2022 16:52,Education,Educational Support Services,Organization 138,Jefferson County,,40219,Undisclosed,37
2966,300,6/22/2022 20:00,Education,Computer/Technology Classes,Organization 138,Jefferson County,,40223,Undisclosed,61
2974,839,6/9/2022 18:30,Education,Educational Support Services,Organization 138,Jefferson County,,40211,Undisclosed,51
2979,789,6/13/2022 18:42,Education,Computer/Technology Classes,Organization 138,,,40245,Undisclosed,54
3063,718,6/9/2022 18:57,Employment,Job Search/Placement,Organization 138,Jefferson County,,40212,Undisclosed,53
3068,106,6/27/2022 18:36,Education,Educational Support Services,Organization 138,,,40272,Undisclosed,39
3069,674,5/20/2022 18:26,,,Organization 138,Jefferson County,,40203,Undisclosed,21
3076,698,6/13/2022 17:33,Employment,Job Training,Organization 138,Jefferson County,,40203,Undisclosed,35
3079,893,6/3/2022 15:45,Transportation,Transportation Expense Assistance,Organization 138,Jefferson County,,40204,Undisclosed,41
3079,893,6/3/2022 15:45,Transportation,Transportation Expense Assistance,Organization 138,Jefferson County,,40204,Undisclosed,41
3080,112,6/13/2022 13:21,Employment,Job Search/Placement,Organization 138,Jefferson County,,40299,Undisclosed,21
3087,108,6/27/2022 17:28,Employment,Career Skills Development,Organization 138,Jefferson County,,40204,Undisclosed,20
3106,346,6/23/2022 16:33,Employment,Job Search/Placement,Organization 138,,,40272,Undisclosed,30
3108,724,6/14/2022 19:02,Education,Educational Support Services,Organization 138,Jefferson County,,40216,Undisclosed,23
3127,610,6/16/2022 16:29,Employment,Job Search/Placement,Organization 138,Jefferson County,,40202,Undisclosed,52
3135,725,6/14/2022 15:47,Employment,Job Search/Placement,Organization 138,Jefferson County,,40216,Undisclosed,56
3174,258,6/21/2022 20:37,Employment,Job Training,Organization 138,Jefferson County,,40220,Undisclosed,52
3190,824,6/8/2022 19:42,Employment,Career Skills Development,Organization 138,Jefferson County,,40212,Undisclosed,37
3191,868,6/9/2022 15:53,Employment,Job Search/Placement,Organization 138,,,,,
3195,350,6/15/2022 17:57,Employment,Job Search/Placement,Organization 138,Jefferson County,,40220,Undisclosed,67
3205,391,6/13/2022 16:32,Employment,Job Search/Placement,Organization 138,Jefferson County,,40228,Undisclosed,58
3211,652,6/3/2022 16:41,Education,Educational Support Services,Organization 138,,,,,
3211,652,6/3/2022 16:41,Education,Educational Support Services,Organization 138,,,,,
3220,243,2/17/2022 20:33,Employment,Job Training,Organization 138,Jefferson County,,40206,Undisclosed,59
3223,100,6/30/2022 14:17,Education,Educational Support Services,Organization 138,Jefferson County,,40291,Undisclosed,25
3240,778,6/9/2022 17:11,Employment,Job Search/Placement,Organization 138,Jefferson County,,40203,Undisclosed,62
3250,27,6/30/2022 19:26,Employment,Job Search/Placement,Organization 138,Jefferson County,,40219,Undisclosed,41
3272,391,6/14/2022 12:45,Employment,Job Search/Placement,Organization 138,Jefferson County,,40228,Undisclosed,58
3283,719,5/27/2022 16:52,Employment,Job Search/Placement,Organization 138,Jefferson County,,40203,Undisclosed,25
3283,719,5/27/2022 16:52,,,Organization 138,Jefferson County,,40203,Undisclosed,25
3339,106,6/16/2022 18:22,Employment,Job Search/Placement,Organization 138,,,40272,Undisclosed,39
3350,116,6/21/2022 17:37,Employment,Job Search/Placement,Organization 138,Jefferson County,,40299,Undisclosed,20
3352,1055,6/1/2022 19:34,Education,Educational Support Services,Organization 138,,,,Undisclosed,51
3363,470,6/23/2022 17:14,Employment,Job Training,Organization 138,Jefferson County,,40258,Undisclosed,29
3368,564,6/21/2022 16:02,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 138,Jefferson County,,40216,Undisclosed,57
3373,701,6/9/2022 15:28,Employment,Job Search/Placement,Organization 138,Jefferson County,,40258,Undisclosed,54
3377,445,6/22/2022 14:30,Employment,Job Training,Organization 138,,,40241,Undisclosed,23
3385,143,6/29/2022 19:39,Employment,Job Training,Organization 138,Jefferson County,,40211,Undisclosed,28
3394,778,6/9/2022 17:03,Employment,Job Search/Placement,Organization 138,Jefferson County,,40203,Undisclosed,62
3395,258,6/28/2022 16:47,Entrepreneurship,,Organization 138,Jefferson County,,40220,Undisclosed,52
3398,727,6/14/2022 16:51,Employment,Job Search/Placement,Organization 138,Jefferson County,,40211,Undisclosed,24
3423,302,6/17/2022 16:34,Employment,Career Skills Development,Organization 138,Jefferson County,,40216,Undisclosed,42
3463,807,5/9/2022 19:58,Employment,Career Skills Development,Organization 138,,,,Undisclosed,17
3463,807,5/9/2022 19:58,,,Organization 138,,,,Undisclosed,17
3471,778,6/9/2022 17:06,Employment,Job Search/Placement,Organization 138,Jefferson County,,40203,Undisclosed,62
3471,778,6/9/2022 17:06,Employment,Job Search/Placement,Organization 138,Jefferson County,,40203,Undisclosed,62
3471,778,6/3/2022 15:51,Employment,Job Search/Placement,Organization 138,Jefferson County,,40203,Undisclosed,62
3483,1105,6/1/2022 14:14,Employment,Job Training,Organization 138,,,,Undisclosed,55
3484,364,6/27/2022 15:05,Education,Degrees/Certifications,Organization 138,Jefferson County,,40210,Undisclosed,39
3500,701,6/9/2022 15:29,Employment,Job Search/Placement,Organization 138,Jefferson County,,40258,Undisclosed,54
3515,977,6/6/2022 20:01,Employment,Job Training,Organization 138,Fayette County,,40502,Undisclosed,37
3527,108,6/27/2022 17:14,Employment,Career Skills Development,Organization 138,Jefferson County,,40204,Undisclosed,20
3530,719,6/1/2022 18:41,Employment,Job Search/Placement,Organization 138,Jefferson County,,40203,Undisclosed,25
3590,351,6/14/2022 17:57,Employment,Job Search/Placement,Organization 138,Jefferson County,,40216,Undisclosed,58
3616,319,6/27/2022 20:27,Employment,Job Search/Placement,Organization 138,,,,,
3619,777,6/13/2022 16:24,Employment,Job Search/Placement,Organization 138,Jefferson County,,40291,Undisclosed,33
3655,451,6/23/2022 19:07,Education,Degrees/Certifications,Organization 138,Jefferson County,,40210,Undisclosed,17
3706,351,6/14/2022 18:01,Employment,Job Search/Placement,Organization 138,Jefferson County,,40216,Undisclosed,58
1920,103,6/30/2022 14:05,Education,Educational Support Services,Organization 140,Jefferson County,,40211,Female,32
2055,109,6/30/2022 14:00,Education,Educational Support Services,Organization 140,Jefferson County,,40211,Undisclosed,26
2299,1075,6/2/2022 16:40,Education,Educational Support Services,Organization 140,Jefferson County,,40203,Undisclosed,19
2486,104,6/30/2022 14:03,Education,Educational Support Services,Organization 140,Jefferson County,,40211,Undisclosed,29
2939,110,6/30/2022 13:58,Education,Educational Support Services,Organization 140,Jefferson County,,40219,Undisclosed,37
2974,839,6/10/2022 15:28,Education,Educational Support Services,Organization 140,Jefferson County,,40211,Undisclosed,51
3068,106,6/30/2022 14:03,Education,Educational Support Services,Organization 140,,,40272,Undisclosed,39
3352,1055,6/2/2022 16:37,Education,Educational Support Services,Organization 140,,,,Undisclosed,51
3527,108,6/30/2022 14:02,Employment,Career Skills Development,Organization 140,Jefferson County,,40204,Undisclosed,20
2152,10,6/16/2022 17:43,Benefits Navigation,ID/Documentation Assistance,Organization 142,Bullitt County,KY,40165,Female,46
2152,10,6/16/2022 17:43,,,Organization 142,Bullitt County,KY,40165,Female,46
2456,457,5/24/2022 15:05,Transportation,Ride Coordination,Organization 142,Bullitt County,KY,40047,Undisclosed,69
3246,10,6/16/2022 17:43,,,Organization 142,Bullitt County,KY,40165,Female,46
3353,10,6/30/2022 17:46,Housing & Shelter,Emergency Housing,Organization 142,Bullitt County,KY,40165,Female,46
3353,10,6/23/2022 14:42,Housing & Shelter,Emergency Housing,Organization 142,Bullitt County,KY,40165,Female,46
3645,865,6/9/2022 17:06,Employment,Job Search/Placement,Organization 142,Bullitt County,KY,,Undisclosed,31
1595,691,6/15/2022 17:39,Employment,Job Training,Organization 142,Shelby County,,40065,Undisclosed,36
1832,429,6/24/2022 13:51,Employment,Job Training,Organization 142,Bullitt County,,40165,Undisclosed,43
1834,692,6/15/2022 16:37,Benefits Navigation,Health Insurance/Benefits,Organization 142,Bullitt County,,40165,Undisclosed,28
1862,909,6/8/2022 16:05,Employment,Job Search/Placement,Organization 142,,,40071,Undisclosed,31
2303,785,6/13/2022 19:40,Employment,Job Training,Organization 142,,,40150,Undisclosed,30
2625,863,6/9/2022 17:13,Employment,Job Search/Placement,Organization 142,,,40047,Undisclosed,63
2795,864,6/9/2022 17:08,Employment,Job Search/Placement,Organization 142,Bullitt County,,40165,Undisclosed,54
2799,793,6/13/2022 18:05,Employment,Job Training,Organization 142,,,40150,Undisclosed,38
2876,1090,6/1/2022 18:29,Employment,Job Training,Organization 142,Shelby County,,40065,Undisclosed,24
3084,532,2/22/2022 15:56,Education,Early Childhood Education,Organization 147,Jefferson County,KY,40207,Female,36
1518,629,6/17/2022 14:22,Transportation,Transportation Passes/Vouchers,Organization 148,Jefferson County,KY,40218,Female,78
1524,433,6/24/2022 13:36,Benefits Navigation,Benefits Eligibility Screening,Organization 148,Jefferson County,KY,40204,Male,90
1560,61,6/21/2022 12:22,Food Assistance,Emergency Food,Organization 148,Jefferson County,KY,40223,Female,74
1585,649,6/16/2022 16:25,Benefits Navigation,Benefits Eligibility Screening,Organization 148,Jefferson County,KY,40299,Female,59
1606,870,6/2/2022 14:36,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40220,Female,66
1617,186,6/29/2022 15:12,Clothing & Household Goods,,Organization 148,Jefferson County,KY,40220,Female,85
1621,415,6/17/2022 14:22,Transportation,Transportation Passes/Vouchers,Organization 148,Jefferson County,KY,40213,Male,56
1660,59,6/21/2022 12:23,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40218,Male,62
1663,1,6/30/2022 23:19,Individual & Family Support,Caregiving Services,Organization 148,,KY,40165,Male,70
1688,565,6/17/2022 14:10,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40291,Female,81
1714,828,6/10/2022 17:58,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40229,Female,46
1718,937,6/7/2022 18:31,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40204,Female,85
1748,871,6/8/2022 14:28,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40203,Female,63
1784,592,6/21/2022 12:26,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40243,Male,68
1798,743,6/7/2022 18:32,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40202,Female,82
1818,6,6/30/2022 23:10,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40210,Female,57
1877,852,6/9/2022 19:24,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40207,Female,74
1882,381,6/27/2022 12:45,Transportation,Ride Coordination,Organization 148,Bullitt County,KY,40047,Female,71
1888,613,6/17/2022 20:05,Individual & Family Support,Social Service Case Management,Organization 148,Jefferson County,KY,40211,Female,88
1930,183,6/24/2022 16:52,Transportation,Transportation Passes/Vouchers,Organization 148,Jefferson County,KY,40213,Female,77
1948,629,6/17/2022 14:21,Individual & Family Support,Social Service Case Management,Organization 148,Jefferson County,KY,40218,Female,78
1959,500,6/23/2022 14:20,Individual & Family Support,Social Service Case Management,Organization 148,Jefferson County,KY,40228,Female,56
1970,919,6/8/2022 14:24,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40299,Undisclosed,35
2013,55,6/16/2022 16:27,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40242,Female,77
2045,899,6/7/2022 18:24,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40299,Female,86
2069,501,6/23/2022 14:19,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40023,Female,70
2111,1,6/30/2022 23:18,Benefits Navigation,Benefits Eligibility Screening,Organization 148,,KY,40165,Male,70
2168,833,6/1/2022 13:18,Food Assistance,Emergency Food,Organization 148,Jefferson County,KY,40210,Female,65
2174,832,6/10/2022 16:47,Food Assistance,Emergency Food,Organization 148,Jefferson County,KY,40243,Male,47
2175,430,6/24/2022 13:37,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40205,Male,77
2181,191,6/29/2022 15:10,Individual & Family Support,Caregiving Services,Organization 148,Oldham County,KY,40014,Female,86
2199,150,6/23/2022 14:56,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40291,Female,67
2207,172,6/14/2022 20:29,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40210,Male,65
2219,902,6/8/2022 17:15,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40219,Female,73
2222,740,6/14/2022 17:43,Individual & Family Support,Caregiving Services,Organization 148,Bullitt County,KY,40047,Female,72
2234,861,6/9/2022 18:09,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40291,Female,67
2298,191,6/29/2022 15:10,Individual & Family Support,Social Service Case Management,Organization 148,Oldham County,KY,40014,Female,86
2332,2,6/30/2022 23:18,Transportation,Ride Coordination,Organization 148,Bullitt County,KY,40165,Female,78
2399,832,6/10/2022 16:48,Benefits Navigation,Benefits Eligibility Screening,Organization 148,Jefferson County,KY,40243,Male,47
2402,787,6/3/2022 14:23,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40219,Female,69
2416,1072,6/2/2022 16:51,Individual & Family Support,Caregiving Services,Organization 148,Spencer County,KY,40071,Female,65
2433,499,6/23/2022 14:20,Benefits Navigation,Benefits Eligibility Screening,Organization 148,Oldham County,KY,40031,Male,63
2499,1,6/30/2022 23:20,Food Assistance,Prepared Meals,Organization 148,,KY,40165,Male,70
2510,237,6/28/2022 20:27,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40258,Female,55
2511,5,6/21/2022 12:25,Benefits Navigation,Benefits Eligibility Screening,Organization 148,Jefferson County,KY,40220,Female,65
2514,1072,6/2/2022 16:52,Benefits Navigation,Benefits Eligibility Screening,Organization 148,Spencer County,KY,40071,Female,65
2523,920,6/8/2022 14:21,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40213,Female,50
2526,827,6/10/2022 18:00,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40212,Male,61
2538,741,6/14/2022 17:42,Individual & Family Support,Social Service Case Management,Organization 148,Bullitt County,KY,40110-0100,Female,69
2541,740,6/14/2022 17:43,Individual & Family Support,Caregiving Services,Organization 148,Bullitt County,KY,40047,Female,72
2554,1,6/30/2022 23:19,Benefits Navigation,Benefits Eligibility Screening,Organization 148,,KY,40165,Male,70
2556,431,6/24/2022 13:37,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40205,Female,74
2564,917,6/8/2022 14:23,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40272-2587,Female,83
2579,415,6/17/2022 14:23,Transportation,Transportation Passes/Vouchers,Organization 148,Jefferson County,KY,40213,Male,56
2631,851,6/9/2022 19:24,Transportation,Transportation Passes/Vouchers,Organization 148,Jefferson County,KY,40242,Female,64
2642,90,6/30/2022 14:59,Benefits Navigation,Health Insurance/Benefits,Organization 148,Jefferson County,KY,40202,Male,40
2644,145,6/27/2022 20:27,Benefits Navigation,Health Insurance/Benefits,Organization 148,Jefferson County,KY,40242,Male,24
2661,740,6/14/2022 17:44,Benefits Navigation,Benefits Eligibility Screening,Organization 148,Bullitt County,KY,40047,Female,72
2728,629,6/17/2022 14:22,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40218,Female,78
2757,183,6/24/2022 16:51,Transportation,Transportation Passes/Vouchers,Organization 148,Jefferson County,KY,40213,Female,77
2759,650,6/16/2022 16:24,Individual & Family Support,Adult Day Programs,Organization 148,Jefferson County,KY,40219-4832,Female,76
2766,860,6/9/2022 18:11,Individual & Family Support,Respite Care,Organization 148,Bullitt County,KY,40047,Female,44
2773,3,6/30/2022 23:16,Individual & Family Support,Respite Care,Organization 148,Jefferson County,KY,40299,Female,71
2776,722,6/10/2022 17:59,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40291,Male,89
2781,150,6/23/2022 14:55,Food Assistance,Emergency Food,Organization 148,Jefferson County,KY,40291,Female,67
