ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
2568,686,2022-06-15 12:40:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40213,Undisclosed,49.0
2580,557,2022-06-21 18:19:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40220,Undisclosed,61.0
2586,352,2022-06-14 12:17:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40241,Undisclosed,59.0
2587,825,2022-06-08 19:20:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40241,Undisclosed,22.0
2588,375,2022-06-13 16:07:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40202.0,,
2588,375,2022-06-13 16:07:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40202.0,,
2613,576,2022-06-21 15:02:00,Education,Tuition Assistance,Organization 138,Jefferson County,KY,40214,Undisclosed,48.0
2625,863,2022-06-03 14:50:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40047,Undisclosed,63.0
2648,275,2022-06-28 15:30:00,Employment,Job Training,Organization 138,Jefferson County,KY,40211,Undisclosed,31.0
2666,948,2022-06-07 15:55:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40202.0,,
2668,1016,2022-05-25 14:12:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40217,Undisclosed,33.0
2673,868,2022-06-09 15:51:00,Employment,Job Training,Organization 138,Jefferson County,KY,40202.0,,
2698,719,2022-06-15 13:14:00,Employment,Career Skills Development,Organization 138,Jefferson County,KY,40203,Undisclosed,25.0
2718,808,2022-05-25 18:41:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40208,Undisclosed,21.0
2718,808,2022-05-25 18:41:00,,,Organization 138,Jefferson County,KY,40208,Undisclosed,21.0
2768,554,2022-06-21 19:38:00,Employment,Job Training,Organization 138,Jefferson County,KY,40202.0,,
2795,864,2022-06-09 16:39:00,Employment,Job Search/Placement,Organization 138,Bullitt County,KY,40165,Undisclosed,54.0
2799,793,2022-06-13 15:50:00,Employment,Job Training,Organization 138,Jefferson County,KY,40150,Undisclosed,38.0
2809,443,2022-06-21 17:32:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40203,Undisclosed,38.0
2814,147,2022-06-29 19:00:00,Employment,Job Training,Organization 138,Jefferson County,KY,40202.0,,
2843,248,2022-04-26 19:27:00,Education,Educational Support Services,Organization 138,Jefferson County,KY,40216,Undisclosed,16.0
2859,611,2022-06-15 20:22:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40206,Undisclosed,66.0
2865,798,2022-06-10 20:14:00,Employment,Job Training,Organization 138,Jefferson County,KY,40214,Undisclosed,20.0
2865,798,2022-06-10 20:13:00,Employment,Job Training,Organization 138,Jefferson County,KY,40214,Undisclosed,20.0
2865,798,2022-06-07 16:02:00,Employment,Job Training,Organization 138,Jefferson County,KY,40214,Undisclosed,20.0
2870,898,2022-06-08 17:33:00,Education,Educational Support Services,Organization 138,Jefferson County,KY,40202.0,,
2876,1090,2022-06-01 16:17:00,Employment,Job Training,Organization 138,Shelby County,KY,40065,Undisclosed,24.0
2880,797,2022-06-10 19:12:00,Employment,Job Training,Organization 138,Jefferson County,KY,40216,Undisclosed,22.0
2880,797,2022-06-10 19:11:00,Employment,Job Training,Organization 138,Jefferson County,KY,40216,Undisclosed,22.0
2880,797,2022-06-03 17:22:00,Employment,Job Training,Organization 138,Jefferson County,KY,40216,Undisclosed,22.0
2889,609,2022-06-16 18:49:00,Employment,Job Training,Organization 138,Jefferson County,KY,40203,Undisclosed,34.0
2902,1096,2022-06-01 14:31:00,Employment,Job Training,Organization 138,Jefferson County,KY,40228,Undisclosed,18.0
2939,110,2022-06-15 16:52:00,Education,Educational Support Services,Organization 138,Jefferson County,KY,40219,Undisclosed,37.0
2966,300,2022-06-22 20:00:00,Education,Computer/Technology Classes,Organization 138,Jefferson County,KY,40223,Undisclosed,61.0
2974,839,2022-06-09 18:30:00,Education,Educational Support Services,Organization 138,Jefferson County,KY,40211,Undisclosed,51.0
2979,789,2022-06-13 18:42:00,Education,Computer/Technology Classes,Organization 138,Jefferson County,KY,40245,Undisclosed,54.0
3063,718,2022-06-09 18:57:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40212,Undisclosed,53.0
3068,106,2022-06-27 18:36:00,Education,Educational Support Services,Organization 138,Jefferson County,KY,40272,Undisclosed,39.0
3069,674,2022-05-20 18:26:00,,,Organization 138,Jefferson County,KY,40203,Undisclosed,21.0
3076,698,2022-06-13 17:33:00,Employment,Job Training,Organization 138,Jefferson County,KY,40203,Undisclosed,35.0
3079,893,2022-06-03 15:45:00,Transportation,Transportation Expense Assistance,Organization 138,Jefferson County,KY,40204,Undisclosed,41.0
3079,893,2022-06-03 15:45:00,Transportation,Transportation Expense Assistance,Organization 138,Jefferson County,KY,40204,Undisclosed,41.0
3080,112,2022-06-13 13:21:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40299,Undisclosed,21.0
3087,108,2022-06-27 17:28:00,Employment,Career Skills Development,Organization 138,Jefferson County,KY,40204,Undisclosed,20.0
3106,346,2022-06-23 16:33:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40272,Undisclosed,30.0
3108,724,2022-06-14 19:02:00,Education,Educational Support Services,Organization 138,Jefferson County,KY,40216,Undisclosed,23.0
3127,610,2022-06-16 16:29:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40202,Undisclosed,52.0
3135,725,2022-06-14 15:47:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40216,Undisclosed,56.0
3174,258,2022-06-21 20:37:00,Employment,Job Training,Organization 138,Jefferson County,KY,40220,Undisclosed,52.0
3190,824,2022-06-08 19:42:00,Employment,Career Skills Development,Organization 138,Jefferson County,KY,40212,Undisclosed,37.0
3191,868,2022-06-09 15:53:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40202.0,,
3195,350,2022-06-15 17:57:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40220,Undisclosed,67.0
3205,391,2022-06-13 16:32:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40228,Undisclosed,58.0
3211,652,2022-06-03 16:41:00,Education,Educational Support Services,Organization 138,Jefferson County,KY,40202.0,,
3211,652,2022-06-03 16:41:00,Education,Educational Support Services,Organization 138,Jefferson County,KY,40202.0,,
3220,243,2022-02-17 20:33:00,Employment,Job Training,Organization 138,Jefferson County,KY,40206,Undisclosed,59.0
3223,100,2022-06-30 14:17:00,Education,Educational Support Services,Organization 138,Jefferson County,KY,40291,Undisclosed,25.0
3240,778,2022-06-09 17:11:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40203,Undisclosed,62.0
3250,27,2022-06-30 19:26:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40219,Undisclosed,41.0
3272,391,2022-06-14 12:45:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40228,Undisclosed,58.0
3283,719,2022-05-27 16:52:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40203,Undisclosed,25.0
3283,719,2022-05-27 16:52:00,,,Organization 138,Jefferson County,KY,40203,Undisclosed,25.0
3339,106,2022-06-16 18:22:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40272,Undisclosed,39.0
3350,116,2022-06-21 17:37:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40299,Undisclosed,20.0
3352,1055,2022-06-01 19:34:00,Education,Educational Support Services,Organization 138,Jefferson County,KY,40202.0,Undisclosed,51.0
3363,470,2022-06-23 17:14:00,Employment,Job Training,Organization 138,Jefferson County,KY,40258,Undisclosed,29.0
3368,564,2022-06-21 16:02:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 138,Jefferson County,KY,40216,Undisclosed,57.0
3373,701,2022-06-09 15:28:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40258,Undisclosed,54.0
3377,445,2022-06-22 14:30:00,Employment,Job Training,Organization 138,Jefferson County,KY,40241,Undisclosed,23.0
3385,143,2022-06-29 19:39:00,Employment,Job Training,Organization 138,Jefferson County,KY,40211,Undisclosed,28.0
3394,778,2022-06-09 17:03:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40203,Undisclosed,62.0
3395,258,2022-06-28 16:47:00,Entrepreneurship,,Organization 138,Jefferson County,KY,40220,Undisclosed,52.0
3398,727,2022-06-14 16:51:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40211,Undisclosed,24.0
3423,302,2022-06-17 16:34:00,Employment,Career Skills Development,Organization 138,Jefferson County,KY,40216,Undisclosed,42.0
3463,807,2022-05-09 19:58:00,Employment,Career Skills Development,Organization 138,Jefferson County,KY,40202.0,Undisclosed,17.0
3463,807,2022-05-09 19:58:00,,,Organization 138,Jefferson County,KY,40202.0,Undisclosed,17.0
3471,778,2022-06-09 17:06:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40203,Undisclosed,62.0
3471,778,2022-06-09 17:06:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40203,Undisclosed,62.0
3471,778,2022-06-03 15:51:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40203,Undisclosed,62.0
3483,1105,2022-06-01 14:14:00,Employment,Job Training,Organization 138,Jefferson County,KY,40202.0,Undisclosed,55.0
3484,364,2022-06-27 15:05:00,Education,Degrees/Certifications,Organization 138,Jefferson County,KY,40210,Undisclosed,39.0
3500,701,2022-06-09 15:29:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40258,Undisclosed,54.0
3515,977,2022-06-06 20:01:00,Employment,Job Training,Organization 138,Fayette County,KY,40502,Undisclosed,37.0
3527,108,2022-06-27 17:14:00,Employment,Career Skills Development,Organization 138,Jefferson County,KY,40204,Undisclosed,20.0
3530,719,2022-06-01 18:41:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40203,Undisclosed,25.0
3590,351,2022-06-14 17:57:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40216,Undisclosed,58.0
3616,319,2022-06-27 20:27:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40202.0,,
3619,777,2022-06-13 16:24:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40291,Undisclosed,33.0
3655,451,2022-06-23 19:07:00,Education,Degrees/Certifications,Organization 138,Jefferson County,KY,40210,Undisclosed,17.0
3706,351,2022-06-14 18:01:00,Employment,Job Search/Placement,Organization 138,Jefferson County,KY,40216,Undisclosed,58.0
1920,103,2022-06-30 14:05:00,Education,Educational Support Services,Organization 140,Jefferson County,KY,40211,Female,32.0
2055,109,2022-06-30 14:00:00,Education,Educational Support Services,Organization 140,Jefferson County,KY,40211,Undisclosed,26.0
2299,1075,2022-06-02 16:40:00,Education,Educational Support Services,Organization 140,Jefferson County,KY,40203,Undisclosed,19.0
2486,104,2022-06-30 14:03:00,Education,Educational Support Services,Organization 140,Jefferson County,KY,40211,Undisclosed,29.0
2939,110,2022-06-30 13:58:00,Education,Educational Support Services,Organization 140,Jefferson County,KY,40219,Undisclosed,37.0
2974,839,2022-06-10 15:28:00,Education,Educational Support Services,Organization 140,Jefferson County,KY,40211,Undisclosed,51.0
3068,106,2022-06-30 14:03:00,Education,Educational Support Services,Organization 140,Jefferson County,KY,40272,Undisclosed,39.0
3352,1055,2022-06-02 16:37:00,Education,Educational Support Services,Organization 140,Jefferson County,KY,40202.0,Undisclosed,51.0
3527,108,2022-06-30 14:02:00,Employment,Career Skills Development,Organization 140,Jefferson County,KY,40204,Undisclosed,20.0
2152,10,2022-06-16 17:43:00,Benefits Navigation,ID/Documentation Assistance,Organization 142,Bullitt County,KY,40165,Female,46.0
2152,10,2022-06-16 17:43:00,,,Organization 142,Bullitt County,KY,40165,Female,46.0
2456,457,2022-05-24 15:05:00,Transportation,Ride Coordination,Organization 142,Bullitt County,KY,40047,Undisclosed,69.0
3246,10,2022-06-16 17:43:00,,,Organization 142,Bullitt County,KY,40165,Female,46.0
3353,10,2022-06-30 17:46:00,Housing & Shelter,Emergency Housing,Organization 142,Bullitt County,KY,40165,Female,46.0
3353,10,2022-06-23 14:42:00,Housing & Shelter,Emergency Housing,Organization 142,Bullitt County,KY,40165,Female,46.0
3645,865,2022-06-09 17:06:00,Employment,Job Search/Placement,Organization 142,Bullitt County,KY,40165.0,Undisclosed,31.0
1595,691,2022-06-15 17:39:00,Employment,Job Training,Organization 142,Shelby County,KY,40065,Undisclosed,36.0
1832,429,2022-06-24 13:51:00,Employment,Job Training,Organization 142,Bullitt County,KY,40165,Undisclosed,43.0
1834,692,2022-06-15 16:37:00,Benefits Navigation,Health Insurance/Benefits,Organization 142,Bullitt County,KY,40165,Undisclosed,28.0
1862,909,2022-06-08 16:05:00,Employment,Job Search/Placement,Organization 142,Bullitt County,KY,40071,Undisclosed,31.0
2303,785,2022-06-13 19:40:00,Employment,Job Training,Organization 142,Bullitt County,KY,40150,Undisclosed,30.0
2625,863,2022-06-09 17:13:00,Employment,Job Search/Placement,Organization 142,Bullitt County,KY,40047,Undisclosed,63.0
2795,864,2022-06-09 17:08:00,Employment,Job Search/Placement,Organization 142,Bullitt County,KY,40165,Undisclosed,54.0
2799,793,2022-06-13 18:05:00,Employment,Job Training,Organization 142,Bullitt County,KY,40150,Undisclosed,38.0
2876,1090,2022-06-01 18:29:00,Employment,Job Training,Organization 142,Shelby County,KY,40065,Undisclosed,24.0
3084,532,2022-02-22 15:56:00,Education,Early Childhood Education,Organization 147,Jefferson County,KY,40207,Female,36.0
1518,629,2022-06-17 14:22:00,Transportation,Transportation Passes/Vouchers,Organization 148,Jefferson County,KY,40218,Female,78.0
1524,433,2022-06-24 13:36:00,Benefits Navigation,Benefits Eligibility Screening,Organization 148,Jefferson County,KY,40204,Male,90.0
1560,61,2022-06-21 12:22:00,Food Assistance,Emergency Food,Organization 148,Jefferson County,KY,40223,Female,74.0
1585,649,2022-06-16 16:25:00,Benefits Navigation,Benefits Eligibility Screening,Organization 148,Jefferson County,KY,40299,Female,59.0
1606,870,2022-06-02 14:36:00,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40220,Female,66.0
1617,186,2022-06-29 15:12:00,Clothing & Household Goods,,Organization 148,Jefferson County,KY,40220,Female,85.0
1621,415,2022-06-17 14:22:00,Transportation,Transportation Passes/Vouchers,Organization 148,Jefferson County,KY,40213,Male,56.0
1660,59,2022-06-21 12:23:00,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40218,Male,62.0
1663,1,2022-06-30 23:19:00,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40165,Male,70.0
1688,565,2022-06-17 14:10:00,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40291,Female,81.0
1714,828,2022-06-10 17:58:00,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40229,Female,46.0
1718,937,2022-06-07 18:31:00,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40204,Female,85.0
1748,871,2022-06-08 14:28:00,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40203,Female,63.0
1784,592,2022-06-21 12:26:00,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40243,Male,68.0
1798,743,2022-06-07 18:32:00,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40202,Female,82.0
1818,6,2022-06-30 23:10:00,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40210,Female,57.0
1877,852,2022-06-09 19:24:00,Individual & Family Support,Caregiving Services,Organization 148,Jefferson County,KY,40207,Female,74.0
1882,381,2022-06-27 12:45:00,Transportation,Ride Coordination,Organization 148,Bullitt County,KY,40047,Female,71.0
1888,613,2022-06-17 20:05:00,Individual & Family Support,Social Service Case Management,Organization 148,Jefferson County,KY,40211,Female,88.0
1930,183,2022-06-24 16:52:00,Transportation,Transportation Passes/Vouchers,Organization 148,Jefferson County,KY,40213,Female,77.0
1948,629,2022-06-17 14:21:00,Individual & Family Support,Social Service Case Management,Organization 148,Jefferson County,KY,40218,Female,78.0
1959,500,2022-06-23 14:20:00,Individual & Family Support,Social Service Case Management,Organization 148,Jefferson County,KY,40228,Female,56.0
1970,919,2022-06-08 14:24:00,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40299,Undisclosed,35.0
2013,55,2022-06-16 16:27:00,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40242,Female,77.0
2045,899,2022-06-07 18:24:00,Food Assistance,Prepared Meals,Organization 148,Jefferson County,KY,40299,Female,86.0
2069,501,2022-06-23 14:19:00,Transportation,Ride Coordination,Organization 148,Jefferson County,KY,40023,Female,70.0
2111,1,2022-06-30 23:18:00,Benefits Navigation,Benefits Eligibility Screening,Organization 148,Jefferson County,KY,40165,Male,70.0
2168,833,2022-06-01 13:18:00,Food Assistance,Emergency Food,Organization 148,Jefferson County,KY,40210,Female,65.0
2174,832,2022-06-10 16:47:00,Food Assistance,Emergency Food,Organization 148,Jefferson County,KY,40243,Male,47.0
